job_title,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,required_skill_1,required_skill_2,required_skill_3,required_skill_4,required_skill_5,salary (k)
Data Scientist,Entry,Full-time,United States,Large,United States,No remote,Master,2,Technology,720,7.2,TechCorp Inc,Python,SQL,Statistics,,,85.2
AI Software Engineer,Mid,Freelance,Germany,Small,Germany,Fully remote,Bachelor,5,Automotive,1050,6.5,Autonomous Tech,Java,PyTorch,Docker,Git,,95.0
Computer Vision Engineer,Entry,Contract,India,Medium,India,Hybrid,Associate,0,Gaming,1850,9.5,Neural Networks Co,PyTorch,Computer Vision,Linux,Mathematics,Spark,44.0
AI Architect,Executive,Part-time,Canada,Large,Canada,No remote,Master,11,Telecommunications,1400,8.0,Cloud AI Solutions,AWS,Deep Learning,Scala,Kubernetes,,210.3
ML Ops Engineer,Senior,Freelance,United Kingdom,Small,United Kingdom,Fully remote,Bachelor,7,Energy,2100,5.8,Predictive Systems,Docker,Python,MLOps,Azure,Data Visualization,155.75
Research Scientist,Entry,Full-time,France,Medium,France,Hybrid,PhD,1,Healthcare,550,7.8,Cognitive Computing,R,Statistics,NLP,Tableau,,70.5
Principal Data Scientist,Executive,Contract,Sweden,Large,Sweden,No remote,PhD,19,Media,1600,9.1,Algorithmic Solutions,SQL,Hadoop,Python,Spark,,315.0
NLP Engineer,Mid,Full-time,Netherlands,Small,Netherlands,Fully remote,Master,3,Consulting,1300,6.0,DataVision Ltd,PyTorch,Python,GCP,Deep Learning,,88.9
Robotics Engineer,Executive,Part-time,Japan,Medium,Japan,Hybrid,Master,10,Manufacturing,1900,8.5,Advanced Robotics,C++,Linux,TensorFlow,Computer Vision,Java,195.6
AI Research Scientist,Executive,Freelance,Norway,Large,Norway,No remote,PhD,15,Government,2450,7.0,Quantum Computing Inc,Mathematics,Python,Deep Learning,Scala,,280.45
Data Engineer,Mid,Contract,Australia,Large,Australia,Fully remote,Bachelor,4,Retail,880,9.9,Machine Intelligence Group,Spark,SQL,AWS,Docker,,105.0
Deep Learning Engineer,Executive,Full-time,South Korea,Small,South Korea,Hybrid,Associate,18,Technology,1700,6.8,Future Systems,TensorFlow,Kubernetes,Python,Git,Computer Vision,225.0
AI Consultant,Senior,Part-time,China,Medium,China,No remote,Master,6,Education,620,5.5,Smart Analytics,Git,Java,Tableau,,,130.2
Autonomous Systems Engineer,Entry,Freelance,Israel,Small,Israel,Fully remote,Bachelor,0,Transportation,2100,8.2,AI Innovations,Python,C++,Linux,ROS,Kubernetes,60.0
Machine Learning Engineer,Senior,Full-time,Denmark,Medium,Denmark,No remote,PhD,9,Real Estate,1480,7.5,Digital Transformation LLC,SQL,Scala,Azure,Statistics,,148.0
Data Analyst,Executive,Freelance,Austria,Large,Austria,Fully remote,Associate,12,Finance,2250,9.3,TechCorp Inc,Tableau,Python,SQL,Data Visualization,,172.8
AI Specialist,Entry,Part-time,Singapore,Large,Singapore,Hybrid,Master,2,Gaming,450,6.9,Algorithmic Solutions,JavaScript,Python,React,Node.js,,65.4
AI Product Manager,Senior,Contract,Ireland,Small,Ireland,No remote,PhD,8,Healthcare,2000,7.9,Autonomous Tech,SQL,Python,Product Management,Statistics,MLOps,165.0
Machine Learning Researcher,Executive,Part-time,Finland,Medium,Finland,Fully remote,PhD,20,Consulting,1350,9.8,Neural Networks Co,PyTorch,Hadoop,GCP,R,,342.1
Data Engineer,Entry,Contract,India,Medium,India,Hybrid,Bachelor,2,Technology,1254,7.1,Future Systems,Python,SQL,Docker,Azure,Spark,55.42
AI Research Scientist,Executive,Full-time,United Kingdom,Large,United Kingdom,No remote,PhD,11,Finance,1880,8.9,DeepTech Ventures,PyTorch,Deep Learning,NLP,Python,,225.8
Data Scientist,Entry,Freelance,Canada,Small,Canada,Fully remote,Master,0,Healthcare,1450,6.5,Cognitive Computing,Statistics,Python,R,SQL,,48.15
ML Ops Engineer,Mid,Part-time,Israel,Medium,Israel,Hybrid,Bachelor,5,Telecommunications,789,8.2,Cloud AI Solutions,Kubernetes,Linux,MLOps,AWS,Docker,101.33
Head of AI,Executive,Contract,Switzerland,Small,Switzerland,Fully remote,Master,18,Consulting,2010,9.5,Algorithmic Solutions,TensorFlow,Computer Vision,Python,Data Visualization,,310.45
Computer Vision Engineer,Senior,Full-time,Germany,Large,Germany,No remote,Associate,7,Automotive,1620,7.8,Autonomous Tech,PyTorch,Java,Computer Vision,Mathematics,,148.22
AI Architect,Executive,Part-time,Sweden,Medium,Sweden,Hybrid,PhD,14,Media,1750,6.7,Quantum Computing Inc,Scala,GCP,Spark,Deep Learning,Data Visualization,265.0
NLP Engineer,Mid,Freelance,France,Small,France,Fully remote,Master,3,Gaming,1100,9.0,TechCorp Inc,Java,NLP,Python,Git,,88.5
Research Scientist,Executive,Contract,Denmark,Large,Denmark,No remote,PhD,20,Energy,2300,8.1,Neural Networks Co,R,Statistics,SQL,TensorFlow,Hadoop,289.6
AI Consultant,Entry,Part-time,Netherlands,Medium,Netherlands,Hybrid,Associate,1,Education,960,5.6,Predictive Systems,SQL,Tableau,Python,,,62.78
Principal Data Scientist,Senior,Freelance,United States,Large,United States,No remote,Master,9,Retail,1950,7.4,Smart Analytics,Python,Spark,AWS,MLOps,AWS,178.91
Machine Learning Engineer,Senior,Full-time,China,Medium,China,Fully remote,Bachelor,6,Manufacturing,1430,6.2,Digital Transformation LLC,TensorFlow,Kubernetes,PyTorch,Docker,,115.4
Autonomous Systems Engineer,Mid,Contract,Singapore,Small,Singapore,Hybrid,Master,4,Transportation,820,8.7,Advanced Robotics,Linux,Scala,Git,C++,,105.22
Deep Learning Engineer,Executive,Freelance,South Korea,Medium,South Korea,No remote,PhD,16,Technology,2105,9.8,AI Innovations,Deep Learning,PyTorch,Computer Vision,Hadoop,Computer Vision,278.15
AI Specialist,Senior,Part-time,Austria,Large,Austria,Hybrid,Associate,8,Government,1680,5.8,Machine Intelligence Group,Git,Python,Azure,NLP,,130.75
Robotics Engineer,Entry,Full-time,Japan,Small,Japan,No remote,Bachelor,0,Manufacturing,1040,7.9,DataVision Ltd,Scala,Mathematics,Linux,Java,,45.99
Data Analyst,Executive,Full-time,Norway,Large,Norway,Fully remote,Master,13,Finance,1900,6.3,TechCorp Inc,Tableau,SQL,Python,Data Visualization,Statistics,192.88
AI Software Engineer,Senior,Freelance,Ireland,Small,Ireland,Hybrid,PhD,10,Consulting,1550,5.5,Quantum Computing Inc,AWS,Docker,Kubernetes,GCP,,155.6
AI Product Manager,Mid,Contract,Australia,Medium,Australia,No remote,Associate,2,Healthcare,1350,8.4,Neural Networks Co,Data Visualization,R,Statistics,Git,,91.33
Data Engineer,Executive,Part-time,Finland,Medium,Finland,Fully remote,Bachelor,19,Media,2400,9.2,Autonomous Tech,Spark,Hadoop,Python,SQL,Java,250.0
Head of AI,Executive,Freelance,United States,Medium,United States,Hybrid,Master,12,Technology,1645,8.1,DeepTech Ventures,Python,Deep Learning,MLOps,AWS,Docker,254.12
Data Scientist,Senior,Full-time,Canada,Large,Canada,No remote,Bachelor,5,Finance,1230,7.8,Algorithmic Solutions,SQL,Python,Tableau,Git,Statistics,128.45
AI Software Engineer,Entry,Contract,Germany,Small,Germany,Fully remote,Master,1,Gaming,978,6.2,Future Systems,Java,Spark,Kubernetes,Linux,AWS,69.33
AI Architect,Executive,Part-time,Switzerland,Small,Switzerland,Hybrid,PhD,18,Consulting,1910,9.0,Quantum Computing Inc,GCP,Python,TensorFlow,Data Visualization,Spark,332.5
Computer Vision Engineer,Mid,Freelance,India,Medium,India,No remote,Associate,3,Automotive,1455,5.5,Cognitive Computing,PyTorch,Scala,Computer Vision,Mathematics,Hadoop,81.66
NLP Engineer,Senior,Part-time,United Kingdom,Large,United Kingdom,Fully remote,Bachelor,9,Media,1542,7.1,DataVision Ltd,Linux,R,NLP,PyTorch,Nan,136.97
Data Engineer,Entry,Contract,Netherlands,Large,Netherlands,Hybrid,PhD,0,Retail,1120,9.5,TechCorp Inc,Azure,SQL,Hadoop,Python,Mathematics,58.99
Machine Learning Researcher,Executive,Full-time,Denmark,Small,Denmark,No remote,Master,14,Energy,1723,8.8,Autonomous Tech,Scala,TensorFlow,Docker,Statistics,Nan,278.43
Robotics Engineer,Mid,Freelance,China,Medium,China,Fully remote,Associate,2,Manufacturing,1340,7.4,Predictive Systems,Git,PyTorch,Linux,Deep Learning,Java,88.15
ML Ops Engineer,Senior,Full-time,Israel,Large,Israel,Hybrid,Bachelor,7,Telecommunications,1501,6.5,Neural Networks Co,Docker,Kubernetes,Python,AWS,Nan,147.2
Research Scientist,Entry,Contract,South Korea,Small,South Korea,No remote,Master,0,Healthcare,1005,6.9,Machine Intelligence Group,Hadoop,Statistics,Scala,R,Deep Learning,51.75
Principal Data Scientist,Executive,Part-time,Australia,Medium,Australia,Fully remote,PhD,11,Government,1856,9.3,Smart Analytics,Python,SQL,Data Visualization,Git,Nan,221.68
AI Specialist,Mid,Full-time,France,Large,France,No remote,Associate,4,Education,1388,5.8,Advanced Robotics,Spark,Java,Azure,NLP,Nan,103.24
Deep Learning Engineer,Executive,Freelance,Norway,Medium,Norway,Hybrid,Bachelor,15,Transportation,1680,7.7,Cloud AI Solutions,TensorFlow,PyTorch,Computer Vision,Mathematics,Nan,215.89
AI Consultant,Senior,Freelance,Sweden,Small,Sweden,No remote,Master,6,Real Estate,1295,8.4,AI Innovations,Kubernetes,Git,GCP,Tableau,Nan,141.38
Autonomous Systems Engineer,Mid,Contract,Japan,Large,Japan,Full-time,PhD,3,Technology,1170,9.1,Digital Transformation LLC,C++,Python,ROS,Linux,Nan,96.52
AI Research Scientist,Senior,Part-time,Singapore,Large,Singapore,Fully remote,PhD,8,Finance,1499,7.0,Algorithmic Solutions,Deep Learning,NLP,PyTorch,SQL,Computer Vision,158.74
Data Engineer,Executive,Full-time,Austria,Medium,Austria,No remote,Bachelor,10,Consulting,1578,6.0,Neural Networks Co,Python,Spark,Docker,MLOps,Nan,176.22
Machine Learning Engineer,Entry,Freelance,Ireland,Small,Ireland,Hybrid,Master,1,Energy,1089,5.2,Future Systems,Scala,Hadoop,Mathematics,Tableau,Nan,61.44
AI Specialist,Executive,Contract,India,Large,India,Fully remote,PhD,13,Manufacturing,1802,8.9,TechCorp Inc,TensorFlow,Kubernetes,SQL,Data Visualization,Nan,189.35
Data Analyst,Entry,Contract,India,Medium,India,Fully remote,Bachelor,2,Finance,1200,6.5,DataVision Ltd,SQL,Python,Tableau,,,45.2
Machine Learning Engineer,Senior,Full-time,United States,Large,United States,Hybrid,Master,10,Technology,1800,8.2,Neural Networks Co,Python,TensorFlow,Kubernetes,AWS,Docker,185.5
AI Research Scientist,Entry,Freelance,Germany,Small,Germany,No remote,PhD,0,Gaming,900,5.5,Algorithmic Solutions,PyTorch,Deep Learning,Statistics,Computer Vision,,60.1
Data Scientist,Mid,Part-time,United Kingdom,Large,United Kingdom,Fully remote,Bachelor,5,Healthcare,1500,7.8,TechCorp Inc,R,SQL,Python,Data Visualization,Spark,110.3
Head of AI,Executive,Contract,Switzerland,Medium,Switzerland,No remote,PhD,18,Finance,2100,9.5,Cognitive Computing,AWS,MLOps,GCP,Docker,,320.0
Computer Vision Engineer,Mid,Full-time,Canada,Small,Canada,Hybrid,Master,3,Automotive,1100,6.0,Autonomous Tech,Computer Vision,Python,Linux,PyTorch,,95.0
AI Consultant,Senior,Freelance,Singapore,Medium,Singapore,Fully remote,Associate,7,Consulting,1600,9.0,Predictive Systems,Scala,Hadoop,Azure,Git,Java,145.8
NLP Engineer,Executive,Part-time,France,Large,France,No remote,Master,12,Media,1900,8.5,Smart Analytics,NLP,Python,TensorFlow,Kubernetes,,230.4
Robotics Engineer,Entry,Contract,Japan,Large,Japan,No remote,Bachelor,1,Manufacturing,1300,7.0,Advanced Robotics,Linux,C++,ROS,Python,,55.5
AI Architect,Executive,Full-time,Norway,Small,Norway,Fully remote,PhD,14,Energy,2000,9.2,Quantum Computing Inc,Deep Learning,PyTorch,Data Visualization,Mathematics,Statistics,280.6
ML Ops Engineer,Mid,Freelance,Netherlands,Medium,Netherlands,Hybrid,Bachelor,4,Telecommunications,1400,7.5,Future Systems,Docker,Kubernetes,AWS,Terraform,,125.0
Research Scientist,Senior,Part-time,Sweden,Large,Sweden,No remote,PhD,8,Government,1700,6.8,Machine Intelligence Group,PyTorch,Git,Spark,R,Computer Vision,160.0
Data Engineer,Entry,Full-time,Australia,Small,Australia,Fully remote,Associate,0,Education,1000,5.0,Digital Transformation LLC,SQL,Python,Hadoop,Spark,AWS,50.0
AI Specialist,Senior,Contract,Israel,Medium,Israel,Hybrid,Master,6,Technology,1550,8.0,DeepTech Ventures,Python,TensorFlow,GCP,Computer Vision,,135.0
Principal Data Scientist,Executive,Freelance,China,Large,China,No remote,PhD,15,Retail,2200,8.9,AI Innovations,Statistics,Scala,Tableau,Java,Mathematics,255.0
AI Software Engineer,Entry,Part-time,South Korea,Small,South Korea,Fully remote,Bachelor,1,Transportation,1150,6.2,Cloud AI Solutions,Java,Python,SQL,Docker,,65.0
Autonomous Systems Engineer,Executive,Full-time,Denmark,Medium,Denmark,No remote,Master,11,Automotive,1850,7.2,Autonomous Tech,C++,ROS,Python,Computer Vision,,210.0
Deep Learning Engineer,Senior,Freelance,Austria,Large,Austria,Hybrid,PhD,9,Media,1750,9.8,Algorithmic Solutions,TensorFlow,PyTorch,Kubernetes,Linux,Deep Learning,175.0
Machine Learning Researcher,Entry,Contract,Ireland,Small,Ireland,Fully remote,Master,2,Consulting,1050,5.8,Machine Intelligence Group,Python,R,SQL,Tableau,,70.0
Data Analyst,Executive,Part-time,Finland,Medium,Finland,No remote,Associate,13,Telecommunications,1950,8.1,TechCorp Inc,SQL,Excel,Python,Tableau,Hadoop,190.0
Data Scientist,Entry,Contract,India,Medium,India,Hybrid,Master,2,Finance,1200,7.2,Smart Analytics,Python,SQL,Statistics,Git,Docker,55.3
Machine Learning Engineer,Senior,Full-time,United States,Large,United States,No remote,PhD,10,Technology,1800,8.5,TechCorp Inc,PyTorch,Python,AWS,Docker,AWS,185.0
AI Consultant,Mid,Freelance,Canada,Small,Canada,Fully remote,Bachelor,5,Consulting,900,6.8,Algorithmic Solutions,SQL,Python,Data Visualization,Tableau,Statistics,110.5
AI Architect,Executive,Contract,Switzerland,Medium,Switzerland,Hybrid,Master,15,Finance,2100,9.1,Quantum Computing Inc,TensorFlow,Kubernetes,Spark,Deep Learning,Spark,250.75
Computer Vision Engineer,Entry,Part-time,Germany,Large,Germany,No remote,PhD,0,Automotive,1400,9.0,Autonomous Tech,Computer Vision,PyTorch,Linux,Python,Mathematics,65.0
NLP Engineer,Senior,Freelance,United Kingdom,Small,United Kingdom,Fully remote,Master,7,Media,1500,7.5,Neural Networks Co,NLP,Python,Deep Learning,Git,Deep Learning,135.2
Data Engineer,Mid,Full-time,Netherlands,Medium,Netherlands,Hybrid,Bachelor,3,Telecommunications,1100,8.0,DataVision Ltd,SQL,Python,Azure,Java,Java,75.8
Head of AI,Executive,Part-time,Norway,Large,Norway,No remote,PhD,12,Energy,1900,6.5,DeepTech Ventures,Leadership,Python,Strategy,Data Visualization,Data Visualization,280.0
Research Scientist,Entry,Contract,France,Small,France,Fully remote,Master,1,Government,1300,5.5,Cognitive Computing,R,Statistics,Hadoop,Mathematics,Hadoop,45.9
Robotics Engineer,Senior,Full-time,Japan,Large,Japan,No remote,Master,9,Manufacturing,1700,7.8,Advanced Robotics,ROS,Python,Computer Vision,C++,Computer Vision,160.0
AI Research Scientist,Mid,Freelance,China,Medium,China,Hybrid,PhD,4,Healthcare,1000,6.0,Machine Intelligence Group,Deep Learning,PyTorch,Python,NLP,PyTorch,95.0
AI Software Engineer,Executive,Contract,Sweden,Small,Sweden,Fully remote,Bachelor,18,Gaming,2200,9.5,Future Systems,C++,Kubernetes,Docker,AWS,Kubernetes,210.0
Data Analyst,Entry,Part-time,Australia,Large,Australia,Hybrid,Associate,0,Retail,1600,8.2,Predictive Systems,Excel,SQL,Tableau,Linux,Linux,50.0
Principal Data Scientist,Executive,Full-time,Denmark,Medium,Denmark,No remote,PhD,11,Technology,2000,9.2,AI Innovations,Machine Learning,Python,Scala,Spark,Scala,220.0
ML Ops Engineer,Senior,Freelance,Israel,Small,Israel,Fully remote,Bachelor,6,Telecommunications,800,7.0,Cloud AI Solutions,Docker,Kubernetes,Git,AWS,Git,140.0
Autonomous Systems Engineer,Entry,Contract,South Korea,Large,South Korea,No remote,Master,2,Transportation,1250,8.8,Digital Transformation LLC,Control Systems,Python,Azure,Simulation,Azure,68.0
Deep Learning Engineer,Executive,Part-time,Austria,Medium,Austria,Hybrid,PhD,14,Media,2300,6.3,Algorithmic Solutions,TensorFlow,PyTorch,Tableau,Python,Tableau,195.0
AI Specialist,Senior,Full-time,Singapore,Large,Singapore,Hybrid,Master,8,Finance,1350,9.3,TechCorp Inc,Python,R,SQL,Machine Learning,R,155.0
Machine Learning Researcher,Entry,Freelance,Ireland,Small,Ireland,Fully remote,PhD,0,Education,1050,5.0,DataVision Ltd,Math,Python,GCP,Statistics,GCP,48.0
AI Consultant,Executive,Contract,Finland,Medium,Finland,No remote,Bachelor,13,Consulting,2050,8.1,Smart Analytics,Consulting,Python,NLP,SQL,NLP,190.0
AI Architect,Executive,Part-time,United States,Medium,United States,Hybrid,Master,12,Technology,1789,8.2,DeepTech Ventures,Python,TensorFlow,Kubernetes,GCP,Docker,245.3
Data Scientist,Mid,Freelance,United Kingdom,Small,United Kingdom,Fully remote,Bachelor,2,Finance,1150,6.5,Autonomous Tech,SQL,Python,Statistics,Tableau,nan,68.4
Machine Learning Researcher,Entry,Contract,Canada,Large,Canada,No remote,PhD,0,Healthcare,945,7.8,Neural Networks Co,PyTorch,Linux,Deep Learning,Git,AWS,55.2
Computer Vision Engineer,Senior,Full-time,France,Medium,France,Hybrid,Master,6,Automotive,1602,7.1,Algorithmic Solutions,Computer Vision,Python,TensorFlow,Scala,nan,125.8
Head of AI,Executive,Contract,Switzerland,Large,Switzerland,No remote,PhD,18,Consulting,1360,9.0,TechCorp Inc,AWS,Scala,MLOps,Data Visualization,Statistics,310.5
AI Specialist,Entry,Part-time,India,Small,India,Fully remote,Associate,1,Education,2010,5.5,Quantum Computing Inc,Java,Hadoop,Azure,R,Spark,45.9
Deep Learning Engineer,Executive,Freelance,Germany,Medium,Germany,Hybrid,Bachelor,10,Media,1850,8.4,Predictive Systems,PyTorch,Docker,Python,SQL,nan,190.25
ML Ops Engineer,Mid,Full-time,Israel,Large,Israel,No remote,Master,4,Telecommunications,750,6.9,Advanced Robotics,Kubernetes,Git,Linux,Math,nan,105.6
Research Scientist,Senior,Part-time,China,Small,China,Fully remote,PhD,7,Manufacturing,2200,5.8,DataVision Ltd,TensorFlow,Java,Kubernetes,Deep Learning,Data Visualization,115.35
Data Engineer,Entry,Freelance,Norway,Medium,Norway,No remote,Bachelor,0,Energy,1350,8.1,Future Systems,SQL,Scala,PyTorch,AWS,nan,52.75
AI Consultant,Executive,Full-time,Japan,Large,Japan,Hybrid,Associate,14,Government,2430,9.5,Machine Intelligence Group,Scala,R,GCP,SQL,nan,275.6
AI Software Engineer,Mid,Contract,Netherlands,Medium,Netherlands,Fully remote,Master,3,Gaming,1250,7.0,AI Innovations,Python,Azure,Tableau,Spark,Mathematics,88.95
NLP Engineer,Senior,Freelance,Australia,Small,Australia,No remote,PhD,9,Retail,1695,6.3,Smart Analytics,NLP,Python,Deep Learning,Git,nan,145.2
Robotics Engineer,Senior,Full-time,South Korea,Large,South Korea,Hybrid,Bachelor,5,Transportation,1400,7.9,Cognitive Computing,Linux,Docker,Python,Hadoop,Computer Vision,118.7
Autonomous Systems Engineer,Entry,Part-time,Sweden,Small,Sweden,Fully remote,Master,0,Education,2300,8.9,Digital Transformation LLC,Computer Vision,Statistics,MLOps,Docker,nan,60.1
Principal Data Scientist,Executive,Contract,Denmark,Medium,Denmark,No remote,PhD,16,Finance,1570,9.2,TechCorp Inc,R,TensorFlow,AWS,PyTorch,nan,285.4
AI Product Manager,Executive,Freelance,Singapore,Large,Singapore,Fully remote,Master,11,Media,1920,8.8,Autonomous Tech,Scala,Spark,Kubernetes,SQL,Java,210.0
Data Analyst,Mid,Contract,Austria,Medium,Austria,Hybrid,Associate,2,Real Estate,1850,5.0,Algorithmic Solutions,Tableau,Git,SQL,Python,nan,65.3
