job_title,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,required_skill_1,required_skill_2,required_skill_3,required_skill_4,required_skill_5,salary (k)
Autonomous Systems Engineer,Executive,Freelance,Sweden,Medium,Sweden,Fully remote,Master,12,Manufacturing,2200,7.2,Advanced Robotics,Computer Vision,C++,ROS,Deep Learning,Linux,195.5
AI Software Engineer,Mid,Contract,Japan,Large,Japan,Hybrid,Bachelor,4,Gaming,1350,8.3,DataVision Ltd,Python,Azure,Docker,Mathematics,TensorFlow,88.2
ML Ops Engineer,Senior,Full-time,Netherlands,Small,Netherlands,Fully remote,Associate,8,Consulting,1780,9.1,Predictive Systems,Kubernetes,AWS,Terraform,Linux,Git,135.4
Data Analyst,Entry,Part-time,Ireland,Medium,Ireland,Hybrid,Master,0,Education,650,7.5,Smart Analytics,Tableau,SQL,Excel,Statistics,Hadoop,48.9
Deep Learning Engineer,Senior,Freelance,China,Medium,China,No remote,PhD,6,Automotive,1550,6.8,Quantum Computing Inc,Python,TensorFlow,CUDA,Docker,PyTorch,115.75
AI Architect,Executive,Full-time,Israel,Large,Israel,Hybrid,Master,14,Technology,2050,9.8,Algorithmic Solutions,AWS,Kubernetes,Microservices,Java,Scala,265.0
Machine Learning Researcher,Mid,Part-time,Austria,Small,Austria,Fully remote,PhD,3,Finance,1280,9.2,Digital Transformation LLC,R,Statistics,Python,GCP,Data Visualization,95.3
Computer Vision Engineer,Senior,Contract,South Korea,Medium,South Korea,Hybrid,Bachelor,9,Retail,1700,7.9,AI Innovations,OpenCV,PyTorch,Docker,MLOps,Azure,125.6
AI Product Manager,Entry,Freelance,Denmark,Small,Denmark,No remote,Bachelor,1,Healthcare,820,8.0,DeepTech Ventures,Python,SQL,Data Visualization,Agile,Docker,68.5
Robotics Engineer,Executive,Contract,Norway,Medium,Norway,Fully remote,PhD,11,Energy,1900,7.4,Autonomous Tech,C++,ROS,Python,Computer Vision,NLP,175.2
Data Engineer,Senior,Full-time,Finland,Large,Finland,Hybrid,Master,6,Telecommunications,1600,8.8,Cognitive Computing,Spark,Kafka,Airflow,AWS,Hadoop,128.9
Machine Learning Engineer,Mid,Full-time,United States,Medium,United States,Hybrid,Bachelor,3,Technology,1025,8.2,AI Innovations,Python,TensorFlow,Docker,SQL,PyTorch,95.3
Head of AI,Executive,Full-time,Canada,Large,Canada,Hybrid,Master,15,Finance,1780,9.0,Neural Networks Co,Kubernetes,Python,AWS,Deep Learning,Azure,245.1
Data Scientist,Entry,Contract,Germany,Small,Germany,Fully remote,Master,1,Healthcare,780,6.5,Predictive Systems,SQL,R,Statistics,Tableau,Docker,58.4
Principal Data Scientist,Executive,Part-time,Switzerland,Medium,Switzerland,No remote,PhD,10,Retail,2100,7.8,TechCorp Inc,Spark,Hadoop,Linux,Java,Data Visualization,195.5
AI Software Engineer,Senior,Freelance,United Kingdom,Small,United Kingdom,Fully remote,Bachelor,5,Media,1450,9.5,Autonomous Tech,Java,Git,Azure,Mathematics,TensorFlow,142.75
ML Ops Engineer,Senior,Contract,Singapore,Large,Singapore,Hybrid,Master,8,Telecommunications,1650,8.8,Digital Transformation LLC,AWS,Kubernetes,Python,MLOps,Git,170.32
Computer Vision Engineer,Entry,Part-time,India,Medium,India,Fully remote,Associate,0,Gaming,920,7.0,DeepTech Ventures,PyTorch,Scala,GCP,Computer Vision,Linux,55.2
Data Engineer,Mid,Full-time,Sweden,Large,Sweden,No remote,Bachelor,4,Energy,1320,6.9,DataVision Ltd,Python,SQL,AWS,Docker,Spark,82.15
Research Scientist,Executive,Freelance,Japan,Small,Japan,Hybrid,PhD,12,Automotive,1905,8.3,Quantum Computing Inc,Deep Learning,C++,NLP,PyTorch,Computer Vision,210.88
AI Consultant,Mid,Freelance,Australia,Medium,Australia,Hybrid,Master,2,Consulting,1100,9.2,Cognitive Computing,Tableau,Python,Data Visualization,MLOps,R,75.6
AI Architect,Executive,Full-time,United States,Large,United States,Fully remote,Master,18,Government,2350,9.9,Future Systems,TensorFlow,Kubernetes,Scala,Azure,Hadoop,285.0
NLP Engineer,Senior,Part-time,France,Medium,France,Fully remote,PhD,6,Education,1580,7.2,Advanced Robotics,NLP,Linux,Git,Docker,Statistics,110.45
Autonomous Systems Engineer,Senior,Contract,South Korea,Medium,South Korea,Hybrid,Bachelor,9,Transportation,2050,6.4,Machine Intelligence Group,C++,Computer Vision,Deep Learning,ROS,MLOps,125.8
AI Specialist,Entry,Contract,Norway,Small,Norway,No remote,Bachelor,0,Manufacturing,680,5.8,Cloud AI Solutions,Python,SQL,Statistics,Tableau,Azure,50.22
Deep Learning Engineer,Senior,Part-time,Israel,Medium,Israel,Hybrid,PhD,7,Technology,1750,8.5,Smart Analytics,PyTorch,GCP,Mathematics,Spark,Docker,135.9
AI Product Manager,Mid,Full-time,Netherlands,Large,Netherlands,Hybrid,Master,3,Retail,1250,7.5,Algorithmic Solutions,Data Visualization,Python,AWS,NLP,Scala,88.4
Machine Learning Researcher,Executive,Freelance,Austria,Small,Austria,Fully remote,PhD,14,Real Estate,1830,6.1,Digital Transformation LLC,R,Hadoop,SQL,Scala,Data Visualization,165.3
Data Analyst,Entry,Full-time,Ireland,Medium,Ireland,No remote,Associate,1,Government,870,8.0,Smart Analytics,Data Visualization,Tableau,SQL,Python,Git,45.6
Robotics Engineer,Executive,Contract,China,Large,China,Hybrid,Master,11,Manufacturing,2150,7.9,Autonomous Tech,C++,Python,Computer Vision,ROS,Linux,175.5
AI Research Scientist,Mid,Freelance,Finland,Small,Finland,Fully remote,PhD,4,Healthcare,1405,9.4,DeepTech Ventures,Statistics,Python,NLP,AWS,TensorFlow,102.7
Principal Data Scientist,Executive,Full-time,United States,Large,United States,Hybrid,Master,11,Finance,1532,8.5,TechCorp Inc,Python,TensorFlow,AWS,PyTorch,nan,195.4
Machine Learning Engineer,Mid,Contract,Canada,Medium,Canada,Fully remote,Bachelor,3,Technology,1250,7.8,Cloud AI Solutions,AWS,Docker,Python,MLOps,Linux,88.2
Data Scientist,Entry,Full-time,Germany,Large,Germany,No remote,Master,0,Automotive,891,6.5,Autonomous Tech,R,SQL,Data Visualization,nan,nan,68.75
AI Research Scientist,Senior,Part-time,Switzerland,Small,Switzerland,Hybrid,PhD,7,Healthcare,1800,9.0,Neural Networks Co,Deep Learning,Python,PyTorch,Computer Vision,Azure,145.6
AI Specialist,Entry,Freelance,United Kingdom,Medium,United Kingdom,Fully remote,Associate,1,Retail,1100,5.9,Digital Transformation LLC,Git,Linux,MLOps,Scala,Docker,55.8
Head of AI,Executive,Full-time,Singapore,Large,Singapore,Hybrid,Master,15,Gaming,2100,9.2,Predictive Systems,Kubernetes,TensorFlow,Azure,Docker,nan,280.5
Data Engineer,Mid,Part-time,Australia,Small,Australia,Hybrid,Bachelor,4,Energy,1450,8.1,Future Systems,Spark,Hadoop,Python,SQL,Git,95.3
Computer Vision Engineer,Senior,Contract,Japan,Medium,Japan,No remote,Master,9,Manufacturing,1670,7.4,Advanced Robotics,PyTorch,Computer Vision,C++,Linux,nan,132.0
AI Consultant,Mid,Freelance,Netherlands,Small,Netherlands,Fully remote,Bachelor,2,Consulting,990,6.8,Machine Intelligence Group,SQL,Python,NLP,Tableau,nan,72.1
ML Ops Engineer,Executive,Part-time,Sweden,Medium,Sweden,Hybrid,Associate,18,Telecommunications,1350,5.5,Algorithmic Solutions,Docker,Kubernetes,AWS,Git,Data Visualization,175.9
Deep Learning Engineer,Entry,Contract,Ireland,Large,Ireland,Fully remote,PhD,0,Education,780,7.0,Smart Analytics,TensorFlow,PyTorch,Python,Mathematics,nan,85.4
AI Software Engineer,Senior,Full-time,China,Small,China,Hybrid,Master,5,Media,1920,9.5,Quantum Computing Inc,Java,Scala,Spark,Hadoop,nan,125.6
Research Scientist,Executive,Freelance,Israel,Medium,Israel,No remote,PhD,12,Government,1480,8.8,Cognitive Computing,Statistics,Mathematics,Deep Learning,Python,R,210.3
Autonomous Systems Engineer,Mid,Part-time,South Korea,Large,South Korea,Fully remote,Associate,3,Transportation,1300,6.2,DeepTech Ventures,C++,Linux,Computer Vision,ROS,TensorFlow,99.8
NLP Engineer,Senior,Freelance,France,Medium,France,Hybrid,Master,8,Retail,1750,7.6,DataVision Ltd,NLP,Python,Transformers,PyTorch,nan,118.7
Data Analyst,Entry,Full-time,India,Large,India,No remote,Bachelor,1,Finance,1050,6.0,AI Innovations,Excel,SQL,Tableau,Python,nan,45.5
Machine Learning Researcher,Senior,Contract,Austria,Small,Austria,Fully remote,PhD,6,Technology,1600,8.2,Machine Intelligence Group,GCP,Docker,Kubernetes,MLOps,PyTorch,135.8
AI Architect,Executive,Full-time,Norway,Medium,Norway,Hybrid,Master,14,Energy,2000,9.8,Future Systems,AWS,Azure,GCP,System Design,nan,220.0
AI Product Manager,Entry,Part-time,Denmark,Small,Denmark,Hybrid,Master,0,Gaming,920,7.5,Neural Networks Co,Product Management,AI,Agile,Communication,nan,70.2
Data Scientist,Senior,Freelance,Finland,Large,Finland,Fully remote,PhD,10,Consulting,1880,8.9,Advanced Robotics,Python,MLOps,Statistics,Data Visualization,Spark,155.4
Data Scientist,Mid,Full-time,Canada,Medium,Canada,Hybrid,Bachelor,3,Finance,1250,7.8,Cloud AI Solutions,Python,SQL,AWS,Statistics,Azure,98.5
Head of AI,Executive,Full-time,United States,Large,United States,Hybrid,PhD,14,Technology,1850,8.9,Neural Networks Co,TensorFlow,Kubernetes,Deep Learning,Python,PyTorch,245.0
Data Analyst,Entry,Contract,India,Medium,India,Fully remote,Bachelor,0,Telecommunications,980,6.5,Smart Analytics,SQL,Python,Tableau,Statistics,Spark,45.2
Machine Learning Engineer,Senior,Part-time,Germany,Small,Germany,No remote,Master,8,Automotive,1650,7.0,Autonomous Tech,Python,TensorFlow,Docker,MLOps,Git,135.8
AI Consultant,Entry,Freelance,United Kingdom,Small,United Kingdom,Fully remote,Bachelor,1,Consulting,1120,8.0,Digital Transformation LLC,Python,R,AWS,NLP,Data Visualization,65.4
Research Scientist,Executive,Full-time,Switzerland,Large,Switzerland,Hybrid,PhD,20,Healthcare,2100,9.5,Advanced Robotics,Deep Learning,PyTorch,Python,Mathematics,Computer Vision,290.0
AI Software Engineer,Senior,Contract,China,Medium,China,Fully remote,Master,5,Gaming,1400,6.8,Future Systems,Java,Spark,Kubernetes,Azure,Linux,110.25
NLP Engineer,Mid,Full-time,Ireland,Small,Ireland,No remote,Master,2,Media,1050,7.2,AI Innovations,Python,TensorFlow,Docker,Git,NLP,82.1
Data Engineer,Senior,Freelance,Netherlands,Large,Netherlands,Hybrid,Bachelor,10,Energy,1780,8.5,DataVision Ltd,SQL,Python,AWS,Hadoop,Scala,145.6
ML Ops Engineer,Senior,Part-time,Sweden,Medium,Sweden,Hybrid,Master,7,Retail,1550,9.0,Cognitive Computing,Docker,Kubernetes,Azure,Python,R,128.9
Data Scientist,Entry,Contract,France,Small,France,Fully remote,Bachelor,0,Government,850,6.0,TechCorp Inc,R,SQL,Statistics,Python,Hadoop,55.0
Computer Vision Engineer,Mid,Freelance,Japan,Medium,Japan,No remote,Bachelor,4,Manufacturing,1300,7.5,Quantum Computing Inc,OpenCV,Python,PyTorch,Linux,TensorFlow,95.75
Principal Data Scientist,Executive,Part-time,Singapore,Large,Singapore,Hybrid,PhD,12,Finance,1920,8.2,Predictive Systems,TensorFlow,Kubernetes,AWS,Statistics,Docker,210.4
Deep Learning Engineer,Senior,Full-time,South Korea,Medium,South Korea,Fully remote,PhD,6,Technology,1480,8.8,Machine Intelligence Group,PyTorch,Python,GCP,Computer Vision,MLOps,155.3
AI Product Manager,Mid,Contract,Australia,Small,Australia,Hybrid,Master,2,Education,1180,9.1,DeepTech Ventures,Python,AWS,SQL,Data Visualization,Git,88.5
Autonomous Systems Engineer,Executive,Freelance,Israel,Small,Israel,Fully remote,PhD,18,Automotive,2050,9.3,Algorithmic Solutions,C++,Python,ROS,TensorFlow,Spark,220.0
AI Research Scientist,Senior,Part-time,Austria,Medium,Austria,No remote,PhD,9,Consulting,1700,7.6,DeepTech Ventures,Python,TensorFlow,Statistics,GCP,PyTorch,142.15
AI Specialist,Entry,Full-time,Norway,Large,Norway,Hybrid,Master,1,Energy,1020,7.0,Cloud AI Solutions,SQL,Python,Docker,Git,Linux,72.8
Machine Learning Researcher,Executive,Contract,France,Medium,France,Fully remote,PhD,15,Retail,1980,8.1,Neural Networks Co,Python,TensorFlow,MLOps,Kubernetes,PyTorch,198.5
Data Engineer,Mid,Freelance,Denmark,Small,Denmark,Fully remote,Associate,3,Transportation,1350,6.2,Algorithmic Solutions,Spark,SQL,Python,Hadoop,GCP,91.2
AI Research Scientist,Senior,Full-time,Germany,Medium,Germany,Hybrid,PhD,8,Healthcare,1845,8.5,Cloud AI Solutions,Python,TensorFlow,PyTorch,AWS,Docker,145.32
Data Engineer,Mid,Contract,Canada,Large,Canada,Fully remote,Bachelor,3,Finance,1320,7.2,DataVision Ltd,SQL,Python,AWS,Spark,,95.67
Head of AI,Executive,Full-time,United States,Large,United States,Hybrid,Master,15,Technology,2100,9.1,TechCorp Inc,Python,Deep Learning,MLOps,Azure,Kubernetes,245.8
Machine Learning Engineer,Entry,Freelance,India,Small,India,Fully remote,Bachelor,1,Gaming,780,6.5,AI Innovations,Python,TensorFlow,Git,,,55.23
Data Scientist,Senior,Part-time,United Kingdom,Medium,United Kingdom,No remote,Master,6,Retail,1670,8.0,Neural Networks Co,R,SQL,Tableau,Statistics,Spark,112.45
AI Specialist,Entry,Contract,Sweden,Small,Sweden,Hybrid,Associate,0,Energy,980,7.8,Autonomous Tech,Linux,Python,Azure,NLP,,48.9
Principal Data Scientist,Executive,Freelance,Singapore,Large,Singapore,Fully remote,PhD,11,Consulting,1920,9.5,Predictive Systems,Python,AWS,Docker,Kubernetes,Data Visualization,210.75
Computer Vision Engineer,Mid,Full-time,South Korea,Medium,South Korea,Hybrid,Master,4,Automotive,1410,6.9,Advanced Robotics,Deep Learning,TensorFlow,OpenCV,C++,PyTorch,98.34
ML Ops Engineer,Senior,Contract,Australia,Medium,Australia,Fully remote,Bachelor,9,Telecommunications,1755,8.2,Machine Intelligence Group,Docker,Kubernetes,AWS,Terraform,,138.5
AI Consultant,Mid,Part-time,Netherlands,Small,Netherlands,Fully remote,Master,2,Government,1100,7.5,Cognitive Computing,Python,SQL,GCP,Statistics,Hadoop,82.16
Research Scientist,Executive,Freelance,Switzerland,Small,Switzerland,Hybrid,PhD,18,Healthcare,2280,9.8,DeepTech Ventures,PyTorch,Mathematics,Statistics,Python,,285.4
AI Software Engineer,Senior,Full-time,Japan,Large,Japan,No remote,Bachelor,5,Manufacturing,1560,8.8,Future Systems,Java,Scala,Spark,Docker,Git,130.0
Data Analyst,Entry,Part-time,Ireland,Medium,Ireland,Hybrid,Associate,0,Education,630,6.0,Smart Analytics,SQL,Excel,Tableau,Python,,45.67
Deep Learning Engineer,Senior,Contract,China,Large,China,Hybrid,Master,7,Media,1990,7.1,Algorithmic Solutions,TensorFlow,PyTorch,CUDA,Python,Linux,125.8
Autonomous Systems Engineer,Executive,Full-time,France,Medium,France,No remote,PhD,12,Transportation,1880,8.3,Quantum Computing Inc,ROS,C++,Python,Computer Vision,,175.2
NLP Engineer,Mid,Freelance,Israel,Small,Israel,Fully remote,Bachelor,3,Technology,1280,7.9,Neural Networks Co,NLP,Transformers,Python,PyTorch,Computer Vision,105.44
AI Architect,Executive,Part-time,Finland,Large,Finland,Hybrid,Master,10,Gaming,2030,8.6,Digital Transformation LLC,Python,AWS,Microservices,Kubernetes,Scala,198.9
AI Product Manager,Mid,Full-time,Norway,Medium,Norway,Hybrid,Master,2,Energy,1040,9.0,Algorithmic Solutions,Product Management,Python,SQL,Agile,,88.55
Data Scientist,Executive,Freelance,Denmark,Small,Denmark,Fully remote,PhD,14,Finance,1700,9.3,TechCorp Inc,Statistics,Python,Machine Learning,Spark,R,220.35
Machine Learning Researcher,Entry,Contract,Austria,Medium,Austria,Fully remote,PhD,0,Real Estate,820,5.6,Machine Intelligence Group,Python,Research,PyTorch,Mathematics,,72.1
Machine Learning Engineer,Mid,Full-time,United States,Large,United States,Fully remote,Master,3,Technology,1452,8.5,Cloud AI Solutions,Python,TensorFlow,AWS,Docker,Docker,112.3
Data Scientist,Senior,Contract,Germany,Medium,Germany,Hybrid,PhD,9,Finance,1876,7.8,Algorithmic Solutions,R,SQL,Spark,Mathematics,Spark,145.6
Data Analyst,Entry,Freelance,Canada,Small,Canada,No remote,Bachelor,0,Retail,890,6.1,DataVision Ltd,SQL,Python,Tableau,Linux,Linux,55.2
Head of AI,Executive,Part-time,United Kingdom,Small,United Kingdom,Fully remote,Master,15,Healthcare,2100,9.0,Neural Networks Co,Deep Learning,Kubernetes,Python,Git,Git,195.75
Computer Vision Engineer,Senior,Full-time,Sweden,Medium,Sweden,Hybrid,Associate,6,Automotive,1620,8.2,Autonomous Tech,PyTorch,TensorFlow,Computer Vision,C++,Computer Vision,135.4
AI Specialist,Mid,Contract,Singapore,Large,Singapore,Fully remote,Bachelor,2,Gaming,1100,7.5,Future Systems,Python,Azure,MLOps,Data Visualization,Azure,82.9
Principal Data Scientist,Executive,Freelance,Israel,Small,Israel,No remote,PhD,12,Energy,1750,6.8,Machine Intelligence Group,Statistics,Python,Data Visualization,Hadoop,Data Visualization,178.5
Research Scientist,Entry,Part-time,Switzerland,Medium,Switzerland,Hybrid,Master,1,Consulting,750,8.9,Digital Transformation LLC,NLP,PyTorch,GCP,Linux,PyTorch,71.3
AI Research Scientist,Senior,Full-time,China,Large,China,Hybrid,PhD,8,Telecommunications,1990,9.5,Cognitive Computing,TensorFlow,R,Spark,Scala,R,155.0
Deep Learning Engineer,Mid,Freelance,South Korea,Small,South Korea,Fully remote,Associate,4,Media,1350,6.9,DeepTech Ventures,Deep Learning,TensorFlow,Kubernetes,Docker,TensorFlow,98.4
ML Ops Engineer,Senior,Contract,India,Medium,India,Hybrid,Bachelor,7,Technology,1550,7.0,Predictive Systems,Docker,AWS,Linux,MLOps,AWS,102.6
AI Software Engineer,Entry,Full-time,Ireland,Large,Ireland,No remote,Master,0,Education,650,8.1,AI Innovations,Python,Java,Git,SQL,Java,62.4
Data Engineer,Executive,Part-time,Netherlands,Medium,Netherlands,Fully remote,Associate,14,Finance,2250,7.6,Smart Analytics,Spark,Hadoop,Python,Azure,Hadoop,168.2
Autonomous Systems Engineer,Senior,Freelance,Japan,Small,Japan,Hybrid,PhD,5,Manufacturing,1400,9.2,Advanced Robotics,Robotics,Scala,Computer Vision,Linux,Scala,125.0
AI Product Manager,Mid,Part-time,Australia,Large,Australia,Fully remote,Bachelor,2,Real Estate,1080,8.8,TechCorp Inc,Tableau,Data Visualization,SQL,NLP,Data Visualization,95.5
Machine Learning Researcher,Executive,Full-time,France,Medium,France,No remote,Master,10,Government,1680,6.5,Quantum Computing Inc,Mathematics,Git,PyTorch,GCP,Git,160.3
